url,exchange,preference,class,type
roundlakeil.gov,d224154b.ess.barracudanetworks.com.,10.0,IN,MX
roundrocktexas.gov,,,,
rowancountync.gov,mailstream-east.mxrecord.io.,10.0,IN,MX
rowe-ma.gov,d220546a.ess.barracudanetworks.com.,1.0,IN,MX
rowletttx.gov,us-smtp-inbound-2.mimecast.com.,10.0,IN,MX
royaloakmi.gov,,,,
royalpalmbeachfl.gov,,,,
royalston-ma.gov,,,,
royaltonvt.gov,,,,
rpo.gov,,,,
rpvca.gov,,,,
rrb.gov,,,,
rrcbc-nsn.gov,,,,
rrnm.gov,,,,
rsa-al.gov,smtp1.rsa-al.gov.,10.0,IN,MX
rst-nsn.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
rubiconwi.gov,alt2.aspmx.l.google.com.,5.0,IN,MX
ruidoso-nm.gov,ruidoso-nm.gov.2.0001.arsmtp.com.,20.0,IN,MX
rulewatchohio.gov,mxa-00077901.gslb.pphosted.com.,10.0,IN,MX
rumsonnj.gov,rumsonnj.gov.2.0001.arsmtp.com.,20.0,IN,MX
rural.gov,,,,
rushcountykansas.gov,rushcountykansas.gov.,1.0,IN,MX
rushriverwi.gov,,,,
ruskcountytx.gov,,,,
russellcountyky.gov,,,,
russellcountyva.gov,,,,
russellspoint-oh.gov,,,,
rustonla.gov,,,,
rutherfordcountync.gov,d217120b.ess.barracudanetworks.com.,20.0,IN,MX
rutherfordcountytn.gov,mx-02-us-east-2.prod.hydra.sophos.com.,20.0,IN,MX
rutlandma.gov,,,,
rva.gov,mx2.hc5208-73.iphmx.com.,100.0,IN,MX
rvss-or.gov,,,,
ryeny.gov,d123701b.ess.barracudanetworks.com.,20.0,IN,MX
sacandfoxnation-nsn.gov,mail.sacandfoxnation-nsn.gov.,10.0,IN,MX
saccounty.gov,jogan2.saccounty.net.,10.0,IN,MX
saccountyiowa.gov,,,,
sacketsharbor-ny.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
saddlebrooknj.gov,,,,
saddlerockny.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
sadievilleky.gov,,,,
safeathomeohio.gov,,,,
safemt.gov,mxb-003c7b01.gslb.pphosted.com.,10.0,IN,MX
saffordaz.gov,,,,
sagadahoccountyme.gov,,,,
sagharborny.gov,,,,
saguachecounty-co.gov,alt2.aspmx.l.google.com.,20.0,IN,MX
sahuaritaaz.gov,,,,
saintpetermn.gov,,,,
saladotx.gov,,,,
salemcountynj.gov,mx2-us.mtaroutes.com.,20.0,IN,MX
salemct.gov,spamtitan2.yucatech.com.,0.0,IN,MX
salemma.gov,d291003b.ess.barracudanetworks.com.,10.0,IN,MX
salemnh.gov,,,,
salemva.gov,d101452b.ess.barracudanetworks.com.,1.0,IN,MX
salinecountyks.gov,salinecountyks.gov.2.0001.arsmtp.com.,20.0,IN,MX
salinecountyne.gov,,,,
salinemi.gov,d303648a.ess.barracudanetworks.com.,20.0,IN,MX
salinevilleoh.gov,,,,
salisburylehighpa.gov,mx1-us1.ppe-hosted.com.,0.0,IN,MX
salisburyma.gov,salisburyma-gov.p20.spamhero.net.,20.0,IN,MX
salisburync.gov,salisburync.gov.2.0001.arsmtp.com.,20.0,IN,MX
saltlakecounty.gov,slco-org-2.fortimailcloud.com.,20.0,IN,MX
sam.gov,,,,
samcera.gov,us-smtp-inbound-2.mimecast.com.,15.0,IN,MX
samhsa.gov,alt1.us.etp.fireeyegov.com.,20.0,IN,MX
samishnation.gov,,,,
sanantonio.gov,mx2.hc3914-98.iphmx.com.,10.0,IN,MX
sanborniowa.gov,,,,
sandia.gov,smtp02asnl.sandia.gov.,10.0,IN,MX
sandiego.gov,mxa-00370b01.gslb.pphosted.com.,10.0,IN,MX
sandimasca.gov,,,,
sandisfieldma.gov,sandisfieldma-gov.p20.mxthunder.net.,20.0,IN,MX
sandovalcountynm.gov,us-smtp-inbound-2.mimecast.com.,10.0,IN,MX
sandownpolicenh.gov,,,,
sandpointidaho.gov,,,,
sandspoint.gov,west.smtp.mx.exch023.serverdata.net.,10.0,IN,MX
sanduskycountyoh.gov,us-smtp-inbound-1.mimecast.com.,10.0,IN,MX
sandyspringsga.gov,d26386b.ess.barracudanetworks.com.,20.0,IN,MX
sanfordfl.gov,webmail1.sanfordfl.gov.,10.0,IN,MX
sangamonil.gov,d276514b.ess.barracudanetworks.com.,20.0,IN,MX
sanilaccounty.gov,,,,
sanilactownshipmi.gov,,,,
sanjacintoca.gov,,,,
sanjoseca.gov,,,,
sanjuancountywa.gov,,,,
sanjuanpaiute-nsn.gov,alt2.aspmx.l.google.com.,5.0,IN,MX
sanluisaz.gov,us-smtp-inbound-1.mimecast.com.,10.0,IN,MX
sanmanuel-nsn.gov,mxa-000efa01.gslb.pphosted.com.,10.0,IN,MX
sanmarcostx.gov,us-smtp-inbound-1.mimecast.com.,10.0,IN,MX
sanmarinoca.gov,mx2-us1.ppe-hosted.com.,20.0,IN,MX
sanmiguelcountyco.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
sannet.gov,,,,
sanpabloca.gov,mx2-us1.ppe-hosted.com.,20.0,IN,MX
sanpatriciocountytx.gov,,,,
sanpetecountyutah.gov,alt1.aspmx.l.google.com.,20.0,IN,MX
santaana-nsn.gov,,,,
santabarbaraca.gov,,,,
santaclaraca.gov,,,,
santaclaratx.gov,mx2.mailchannels.net.,0.0,IN,MX
santaclarautah.gov,mx1-us2.ppe-hosted.com.,20.0,IN,MX
santaclarita.gov,mx2.mtaroutes.com.,20.0,IN,MX
santacruzca.gov,,,,
santacruzcountyaz.gov,mx1-us1.ppe-hosted.com.,10.0,IN,MX
santacruzcountyca.gov,,,,
santafecountynm.gov,,,,
santafenm.gov,,,,
santafetx.gov,,,,
santamonica.gov,mxb-00399d01.gslb.pphosted.com.,10.0,IN,MX
santarosa-nsn.gov,east.smtp.mx.exch029.serverdata.net.,10.0,IN,MX
santarosacahuilla-nsn.gov,east.smtp.exch029.serverdata.net.,10.0,IN,MX
santarosanm.gov,d312255b.ess.barracudanetworks.com.,20.0,IN,MX
sapulpaok.gov,,,,
sapulpapd.gov,,,,
saranaclakeny.gov,,,,
sarasotafl.gov,mx1.hc2214-29.iphmx.com.,100.0,IN,MX
sarasotavotes.gov,,,,
saratogacountyny.gov,,,,
saratogasprings-ut.gov,,,,
saratogawi.gov,,,,
sarcoxiemo.gov,,,,
sardiscityal.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
sarpy.gov,mx2-us1.ppe-hosted.com.,10.0,IN,MX
satellitebeach.gov,d301055a.ess.barracudanetworks.com.,20.0,IN,MX
saugatucktownshipmi.gov,mx2.mtaroutes.com.,20.0,IN,MX
saugertiesny.gov,mx-02-us-east-2.prod.hydra.sophos.com.,20.0,IN,MX
saugus-ma.gov,mxpool2.spamgateway.comodo.com.,2.0,IN,MX
saukcountywi.gov,,,,
sausalito.gov,mx1-us1.ppe-hosted.com.,10.0,IN,MX
savannahga.gov,d149098a.ess.barracudanetworks.com.,0.0,IN,MX
saveourhomeaz.gov,,,,
savingsbond.gov,cwmailhub1in.treasury.gov.,10.0,IN,MX
savingsbonds.gov,cwmailhub1in.treasury.gov.,100.0,IN,MX
sawpa.gov,mx2.mtaroutes.com.,20.0,IN,MX
sba.gov,alt1.us.etp.fireeyegov.com.,20.0,IN,MX
sbcounty.gov,,,,
sbcountyarc.gov,,,,
sbcountyatc.gov,,,,
sbmtd.gov,,,,
sbrc.gov,mx2.emailsrvr.com.,20.0,IN,MX
sbristolme.gov,mx2.zoho.com.,20.0,IN,MX
sbvt.gov,,,,
sc-us.gov,,,,
sc.gov,,,,
scag.gov,,,,
scappoose.gov,,,,
scat-nsn.gov,,,,
scc-nsn.gov,mx-02-us-west-2.prod.hydra.sophos.com.,25.0,IN,MX
scconsumer.gov,,,,
sccwi.gov,,,,
scdhec.gov,,,,
scdhhs.gov,,,,
scdps.gov,,,,
scfc.gov,,,,
schaumburgil.gov,d280786b.ess.barracudanetworks.com.,1.0,IN,MX
schenectadycountyny.gov,d286933b.ess.barracudanetworks.com.,20.0,IN,MX
schenectadyny.gov,mail.schenectadyny.gov.,10.0,IN,MX
schertz-tx.gov,us-smtp-inbound-2.mimecast.com.,20.0,IN,MX
schertztx.gov,us-smtp-inbound-2.mimecast.com.,20.0,IN,MX
schohariecounty-ny.gov,,,,
schoolcrafttownshipmi.gov,,,,
schouse.gov,alt1.us.email.fireeyecloud.com.,20.0,IN,MX
schuylercountyil.gov,,,,
schuylercountyny.gov,,,,
schuylerne.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
schuylkillcountypa.gov,d306503b.ess.barracudanetworks.com.,20.0,IN,MX
scidac.gov,mxb-00689501.gslb.gpphosted.com.,10.0,IN,MX
science.gov,mxa-001d2d01.gslb.gpphosted.com.,10.0,IN,MX
scinet-test.gov,,,,
sciooregon.gov,mx2-us1.ppe-hosted.com.,20.0,IN,MX
sciototownship-oh.gov,,,,
scit-nsn.gov,,,,
scituatema.gov,us-smtp-inbound-2.mimecast.com.,5.0,IN,MX
scotchplainsnj.gov,,,,
scottcoil.gov,d274862b.ess.barracudanetworks.com.,30.0,IN,MX
scottcountyiowa.gov,,,,
scottcountyms.gov,d315497b.ess.barracudanetworks.com.,20.0,IN,MX
scottcountyva.gov,,,,
scottky.gov,mail.scottky.gov.,5.0,IN,MX
scottsbluffcountyne.gov,,,,
scottsboropdal.gov,,,,
scottsdaleaz.gov,alt1.us.email.fireeyecloud.com.,20.0,IN,MX
scottsvalley-nsn.gov,,,,
scottsvalley.gov,,,,
scra.gov,mx-da6.usdoj.gov.,10.0,IN,MX
scrantonpa.gov,,,,
scrc.gov,,,,
screvencosheriffga.gov,,,,
screvencountyga.gov,,,,
scribner-ne.gov,,,,
scsenate.gov,alt1.us.email.fireeyecloud.com.,20.0,IN,MX
scstatehouse.gov,alt1.us.email.fireeyecloud.com.,20.0,IN,MX
sctfpa.gov,,,,
scvotes.gov,,,,
sd.gov,smtp.sd.gov.,10.0,IN,MX
sdlegislature.gov,,,,
sdmetrofire.gov,,,,
sdsheriff.gov,,,,
sdtreasurer.gov,smtp.sd.gov.,10.0,IN,MX
seabrooktx.gov,,,,
seacliff-ny.gov,,,,
sealbeachca.gov,mx2-us1.ppe-hosted.com.,20.0,IN,MX
search.gov,,,,
seatacwa.gov,mx-02-us-west-2.prod.hydra.sophos.com.,20.0,IN,MX
seatpleasantmd.gov,d219305b.ess.barracudanetworks.com.,5.0,IN,MX
seattle.gov,,,,
sebastiancountyar.gov,,,,
sebewaingmi.gov,,,,
seboh.gov,,,,
sec.gov,d1-ip01.sec.gov.,10.0,IN,MX
secaucusnj.gov,,,,
secaucusnjpolice.gov,,,,
secretservice.gov,,,,
sedgwick.gov,mail1.sedgwick.gov.,0.0,IN,MX
sedonaaz.gov,,,,
sedro-woolley.gov,,,,
seekonk-ma.gov,mx-02-us-west-2.prod.hydra.sophos.com.,10.0,IN,MX
seelyville-in.gov,,,,
seguintexas.gov,us-smtp-inbound-2.mimecast.com.,10.0,IN,MX
selahwa.gov,,,,
sellersburg-in.gov,sellersburg-in.gov.2.0001.arsmtp.com.,20.0,IN,MX
selma-al.gov,,,,
selmatownship-mi.gov,,,,
selmer-tn.gov,,,,
seminolecountyfl.gov,,,,
seminolecountyoklahoma.gov,,,,
semrecc.gov,,,,
senecacountyohio.gov,mx2-us1.ppe-hosted.com.,20.0,IN,MX
senecailpd.gov,senecailpd-gov.inbound.emailservice.cc.,20.0,IN,MX
sequatchiecountytn.gov,,,,
sequimwa.gov,,,,
serve.gov,,,,
servealabama.gov,mxa-00031101.gslb.pphosted.com.,10.0,IN,MX
serveidaho.gov,,,,
serveindiana.gov,ingov.protection.onmicrosoft.com.,20.0,IN,MX
serveohio.gov,,,,
servga.gov,,,,
servicemembers.gov,mx-da6.usdoj.gov.,10.0,IN,MX
sevendevilsnc.gov,,,,
sevenspringsborough-pa.gov,,,,
seviercountyar.gov,,,,
seviercountyassessor-ar.gov,,,,
seviercountytn.gov,d164065b.ess.barracudanetworks.com.,20.0,IN,MX
sewardcountyne.gov,,,,
sf.gov,,,,
sflhidta.gov,,,,
sfpuc.gov,mxb-008fca01.gslb.pphosted.com.,10.0,IN,MX
sfwmd.gov,,,,
sgcountymt.gov,,,,
shaftsburyvt.gov,mailgw-02.rcs-mail.com.,20.0,IN,MX
shakerheightsoh.gov,d300598a.ess.barracudanetworks.com.,10.0,IN,MX
shakopeemn.gov,,,,
shanikofireor.gov,,,,
sharkeycountyms.gov,d271070b.ess.barracudanetworks.com.,20.0,IN,MX
sharonnh.gov,vmx2.spamcop.net.,30.0,IN,MX
sharpsburg-ga.gov,,,,
shastacounty.gov,,,,
shawanocountywi.gov,,,,
shawnee-nsn.gov,,,,
sheboygancountywi.gov,alt1.us.email.fireeyecloud.com.,20.0,IN,MX
sheboyganfallswi.gov,,,,
sheboyganwi.gov,,,,
sheffieldma.gov,sheffieldma-gov.p20.mxthunder.net.,20.0,IN,MX
shelbycounty-il.gov,mx-02-us-west-2.prod.hydra.sophos.com.,20.0,IN,MX
shelbycountytn.gov,mxa-00329102.gslb.pphosted.com.,10.0,IN,MX
sheldoniowa.gov,mx20.mailspamprotection.com.,20.0,IN,MX
sheltercove-ca.gov,,,,
shelterislandtown.gov,mx2-us1.ppe-hosted.com.,10.0,IN,MX
sheltonwa.gov,,,,
shepherdsvilleky.gov,,,,
sheridanarpd.gov,mx1.mailchannels.net.,0.0,IN,MX
sheridancountymt.gov,mx1.us.mailhop.us.,20.0,IN,MX
sheridancountywy.gov,,,,
sheridanil.gov,d312113b.ess.barracudanetworks.com.,20.0,IN,MX
sheridanwy.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
sheriffmiamicountyks.gov,mx2-us1.ppe-hosted.com.,10.0,IN,MX
sheriffpendletoncountyky.gov,,,,
sheriffwashingtoncountymaine.gov,,,,
shermancountyks.gov,,,,
shermancountyne.gov,,,,
shermanms.gov,,,,
shermanshebcowi.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
shermantwphuronmi.gov,,,,
sherwoodoregon.gov,us-smtp-inbound-1.mimecast.com.,10.0,IN,MX
shinertexas.gov,,,,
shippensburgpdpa.gov,,,,
shipshewana.gov,mail2.us.scanscope.net.,20.0,IN,MX
shirley-ma.gov,west.smtp.exch028.serverdata.net.,20.0,IN,MX
shivelyky.gov,,,,
shoalwaterbay-nsn.gov,,,,
shoreline-wa.gov,,,,
shorelinewa.gov,,,,
shoreviewmn.gov,shoreviewmn.gov.2.0001.arsmtp.com.,20.0,IN,MX
shorewoodil.gov,d286989b.ess.barracudanetworks.com.,100.0,IN,MX
shorewoodwi.gov,,,,
shorteral.gov,,,,
shoshonecityid.gov,,,,
showlowaz.gov,d311133b.ess.barracudanetworks.com.,1.0,IN,MX
shreveportla.gov,d145673a.ess.barracudanetworks.com.,10.0,IN,MX
shrewsburyma.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
shrewsburymo.gov,,,,
sibleycounty.gov,d282799b.ess.barracudanetworks.com.,20.0,IN,MX
sibleycountyattorney.gov,mx2-us2.ppe-hosted.com.,20.0,IN,MX
sibleyla.gov,,,,
sidneymi.gov,,,,
sierramadreca.gov,d288301a.ess.barracudanetworks.com.,20.0,IN,MX
sierravistaaz.gov,mx2.hc6250-9.iphmx.com.,5.0,IN,MX
signalmountaintn.gov,,,,
sigpr.gov,cwmailhub1in.treasury.gov.,10.0,IN,MX
silvercitynm.gov,,,,
silverlakeks.gov,,,,
simivalley.gov,,,,
simontontexas.gov,,,,
simplereport.gov,alt1.us.etp.fireeyegov.com.,20.0,IN,MX
simpsoncountyky.gov,,,,
simsbury-ct.gov,d72737b.ess.barracudanetworks.com.,30.0,IN,MX
siouxcountyne.gov,mx2-us1.ppe-hosted.com.,5.0,IN,MX
siouxfalls.gov,,,,
sir-nsn.gov,,,,
sisterbaywi.gov,,,,
sitkatribe-nsn.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
sjbparish.gov,,,,
sjcpa.gov,us-smtp-inbound-2.mimecast.com.,0.0,IN,MX
sji.gov,,,,
skykomishwa.gov,,,,
slc.gov,,,,
slgs.gov,cwmailhub1in.treasury.gov.,100.0,IN,MX
slipperyrockboroughpa.gov,,,,
slopecountynd.gov,,,,
slpidny.gov,,,,
smartgrid.gov,,,,
smcacre.gov,us-smtp-inbound-1.mimecast.com.,15.0,IN,MX
smithcountyms.gov,d275777b.ess.barracudanetworks.com.,20.0,IN,MX
smithcountytn.gov,,,,
smitherswv.gov,,,,
smithfieldri.gov,east.smtp.mx.exch091.serverdata.net.,20.0,IN,MX
smithfieldva.gov,,,,
smithsonian.gov,,,,
smithsstational-fpd.gov,d275373b.ess.barracudanetworks.com.,5.0,IN,MX
smithsstational.gov,,,,
smithtownny.gov,,,,
smyrnaga.gov,mxa-0030bb01.gslb.pphosted.com.,10.0,IN,MX
sno-nsn.gov,seminole.in.tmes.trendmicro.com.,15.0,IN,MX
snohomishcountywa.gov,,,,
snohomishwa.gov,,,,
snoqualmiewa.gov,,,,
snowflakeaz.gov,,,,
snowmassvillage.gov,,,,
sns.gov,mxa-00689501.gslb.gpphosted.com.,10.0,IN,MX
snyder-ne.gov,,,,
soaplakewa.gov,,,,
soboba-nsn.gov,d284056b.ess.barracudanetworks.com.,2.0,IN,MX
socialcirclega.gov,,,,
socorronm.gov,,,,
sodusny.gov,,,,
soecharlottecountyfl.gov,,,,
sofdwi.gov,d296361b.ess.barracudanetworks.com.,20.0,IN,MX
solanocounty.gov,mxb-001d5901.gslb.pphosted.com.,5.0,IN,MX
solarium.gov,alt2.aspmx.l.google.com.,5.0,IN,MX
somersct.gov,,,,
somersettx.gov,,,,
somersworthnh.gov,d279943b.ess.barracudanetworks.com.,10.0,IN,MX
somertonaz.gov,,,,
somervillema.gov,us-smtp-inbound-2.mimecast.com.,25.0,IN,MX
somervilletn.gov,,,,
somervilletx.gov,,,,
sonomacounty.gov,mxa-006da801.gslb.pphosted.com.,10.0,IN,MX
sonoratexas.gov,,,,
sopec-oh.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
sorrentola.gov,,,,
sosnc.gov,smtp.sosnc.gov.,10.0,IN,MX
sourcewell-mn.gov,,,,
sourlakepd.gov,,,,
southabingtonpa.gov,,,,
southamboynj.gov,d269389b.ess.barracudanetworks.com.,10.0,IN,MX
southamptontownny.gov,mxb-00226e02.gslb.pphosted.com.,10.0,IN,MX
southbeavertownshippa.gov,mx1.mailchannels.net.,0.0,IN,MX
southbend-wa.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
southbendin.gov,mx2.hc3066-79.iphmx.com.,20.0,IN,MX
southburlingtonvt.gov,,,,
southbury-ct.gov,,,,
southcarolina.gov,,,,
southcoffeyvilleok.gov,alt1.aspmx.l.google.com.,10.0,IN,MX
southeast-ny.gov,,,,
southernshores-nc.gov,mx1-us1.ppe-hosted.com.,10.0,IN,MX
southernute-nsn.gov,mx1.hc4344-17.iphmx.com.,0.0,IN,MX
southfieldtownshipmi.gov,,,,
southgatemi.gov,,,,
southhadleyma.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
southhavenmi.gov,,,,
southhoustontx.gov,,,,
southjacksonville-il.gov,,,,
southjordanutah.gov,d294452b.ess.barracudanetworks.com.,5.0,IN,MX
southkingstownri.gov,,,,
southmarengoal.gov,,,,
southmiamifl.gov,,,,
southmiamipdfl.gov,,,,
southmilwaukee.gov,d267424b.ess.barracudanetworks.com.,20.0,IN,MX
southogdencity.gov,mx-02-us-east-2.prod.hydra.sophos.com.,20.0,IN,MX
southoldtownny.gov,shldmail2.town.southold.ny.us.,10.0,IN,MX
southpasadenaca.gov,,,,
southpittsburg-tn.gov,,,,
southsideplacetx.gov,,,,
southtucsonaz.gov,,,,
southwebsterohio.gov,,,,
southwickma.gov,,,,
southwindsor-ct.gov,,,,
spaceflorida.gov,spaceflorida.gov.2.0001.arsmtp.com.,20.0,IN,MX
spanishfortal.gov,alt2.aspmx.l.google.com.,5.0,IN,MX
sparksga.gov,mx2-us1.ppe-hosted.com.,10.0,IN,MX
spartanj.gov,,,,
spartatn.gov,,,,
speakertwpmi.gov,,,,
spectrum.gov,,,,
speedwayin.gov,,,,
spencercountyky.gov,,,,
spencerma.gov,mx2.smtp.exch082.serverdata.net.,20.0,IN,MX
spencernc.gov,,,,
sperryok.gov,mx2.emailsrvr.com.,20.0,IN,MX
spiritlakeid.gov,,,,
spokanecounty.gov,d312252b.ess.barracudanetworks.com.,20.0,IN,MX
spokanevalleywa.gov,d293204b.ess.barracudanetworks.com.,10.0,IN,MX
springcitypa.gov,alt2.aspmx.l.google.com.,5.0,IN,MX
springdalear.gov,d297841b.ess.barracudanetworks.com.,20.0,IN,MX
springdalewi.gov,,,,
springervilleaz.gov,,,,
springfield-ma.gov,,,,
springfield-or.gov,,,,
springfieldco.gov,mx2.emailsrvr.com.,20.0,IN,MX
springfieldma.gov,,,,
springfieldmo.gov,,,,
springfieldohio.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
springfieldsd.gov,,,,
springfieldtn.gov,,,,
springgrovepa.gov,,,,
springhillks.gov,,,,
springhilllouisiana.gov,,,,
springlakemi.gov,mx20.mailspamprotection.com.,20.0,IN,MX
springportmi.gov,,,,
springportny.gov,mx2.mtaroutes.com.,20.0,IN,MX
sprucepine-nc.gov,,,,
srbc.gov,us-smtp-inbound-2.mimecast.com.,10.0,IN,MX
srcpa.gov,,,,
srmt-nsn.gov,srmt.in.tmes.trendmicro.com.,10.0,IN,MX
srnl.gov,,,,
srpmic-nsn.gov,,,,
srrgc-nsn.gov,mx-02-us-east-2.prod.hydra.sophos.com.,20.0,IN,MX
srs.gov,mail3.srs.gov.,10.0,IN,MX
ssa.gov,mailin2b-nsc.ssa.gov.,5.0,IN,MX
ssab.gov,,,,
ssfca.gov,alt1.us.email.fireeyecloud.com.,20.0,IN,MX
ssjid.gov,mx2-us1.ppe-hosted.com.,10.0,IN,MX
sslc.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
sss.gov,,,,
staffordcountyva.gov,us-smtp-inbound-2.mimecast.com.,20.0,IN,MX
staffordnj.gov,,,,
staffordtx.gov,d77739b.ess.barracudanetworks.com.,20.0,IN,MX
stamfordct.gov,us-smtp-inbound-2.mimecast.com.,15.0,IN,MX
stampinggroundky.gov,ALT2.ASPMX.L.GOOGLE.COM.,5.0,IN,MX
stanfordky.gov,,,,
stanhopenj.gov,ALT1.ASPMX.L.GOOGLE.COM.,5.0,IN,MX
stanlycountync.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
stantonca.gov,d251354b.ess.barracudanetworks.com.,20.0,IN,MX
stantoncountyne.gov,,,,
stantonky.gov,,,,
staplestx.gov,,,,
starcitywv.gov,,,,
starkcountynd.gov,itdmail2.nd.gov.,20.0,IN,MX
starkcountyohio.gov,,,,
starnc.gov,,,,
state.gov,christopher-ew.state.gov.,20.0,IN,MX
stateoig.gov,,,,
statesboroga.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
staytonoregon.gov,,,,
stb.gov,,,,
stcharlescitymo.gov,usb-smtp-inbound-2.mimecast.com.,10.0,IN,MX
stcharlescountycsfamo.gov,,,,
stcharlesil.gov,d279220b.ess.barracudanetworks.com.,20.0,IN,MX
stcharlesparish-la.gov,,,,
stclaircountyil.gov,,,,
stclairpa.gov,,,,
stcloudfl.gov,mx2-us1.ppe-hosted.com.,20.0,IN,MX
stcroixojibwe-nsn.gov,d192216a.ess.barracudanetworks.com.,99.0,IN,MX
stearnscountymn.gov,stearnscountymn-gov.mail.protection.outlook.com.,20.0,IN,MX
steelecountymn.gov,,,,
stegenevieve.gov,d304010b.ess.barracudanetworks.com.,20.0,IN,MX
stennis.gov,,,,
stephenscity.gov,,,,
stephenscountyga.gov,alt2.aspmx.l.google.com.,5.0,IN,MX
stephenscountytx.gov,mx1.emailsrvr.com.,10.0,IN,MX
stephensoncountyil.gov,,,,
stephenvilletx.gov,,,,
sterling-il.gov,,,,
sterling-ma.gov,mx2-us1.ppe-hosted.com.,10.0,IN,MX
steubencountyny.gov,,,,
stevenscountymn.gov,,,,
stevenscountywa.gov,,,,
stevensonal.gov,,,,
stewartcountyga.gov,mx2c45.carrierzone.com.,100.0,IN,MX
stfd-oh.gov,,,,
stgeorgeks.gov,,,,
stgermainwi.gov,d296447b.ess.barracudanetworks.com.,20.0,IN,MX
sthelensoregon.gov,mx2-us1.ppe-hosted.com.,10.0,IN,MX
stillwatercountymt.gov,d175830b.ess.barracudanetworks.com.,20.0,IN,MX
stillwatermn.gov,smtp1-msp.securence.com.,10.0,IN,MX
stillwaterok.gov,mx-02-us-west-2.prod.hydra.sophos.com.,20.0,IN,MX
stillwatertownshipmn.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
stinesvillein.gov,,,,
stjamesparishla.gov,,,,
stjohn-la.gov,,,,
stjohnin.gov,,,,
stjohnks.gov,,,,
stjohnsaz.gov,,,,
stjohnsmi.gov,mx2.mtaroutes.com.,20.0,IN,MX
stjosephmo.gov,mx1.hc4062-87.iphmx.com.,10.0,IN,MX
stlawco.gov,us-smtp-inbound-2.mimecast.com.,20.0,IN,MX
stlfc.gov,,,,
stlouis-mo.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
stlouiscountymn.gov,,,,
stlouiscountymo.gov,us-smtp-inbound-2.mimecast.com.,10.0,IN,MX
stlouisparkmn.gov,mailf2.stlouispark.org.,30.0,IN,MX
stlucieclerk.gov,mxb-0089c801.gslb.pphosted.com.,10.0,IN,MX
stlucieco.gov,mx0a-0089ab01.pphosted.com.,0.0,IN,MX
stluciesheriff.gov,,,,
stlucievillagefl.gov,,,,
stmaryparishla.gov,mail1.us.scanscope.net.,20.0,IN,MX
stmaryscountymd.gov,,,,
stmarysga.gov,d149378b.ess.barracudanetworks.com.,20.0,IN,MX
stmaryspa.gov,,,,
stmaryswv.gov,,,,
stmatthewsky.gov,,,,
stmfdky.gov,,,,
stmichaelmn.gov,,,,
stmichaelsmd.gov,,,,
stockbridge-ma.gov,stockbridge-ma-gov.p20.mxthunder.net.,20.0,IN,MX
stockbridgevt.gov,,,,
stockportny.gov,alt1.aspmx.l.google.com.,5.0,IN,MX
stocktonca.gov,mx1.hc4486-65.iphmx.com.,0.0,IN,MX
stoddardcountyclerk.gov,,,,
stoddardwi.gov,,,,
stonecountyar.gov,,,,
stonecountymo.gov,,,,
stonecountyms.gov,mx14-2.mycloudmailbox.com.,10.0,IN,MX
stonecrestga.gov,d169099b.ess.barracudanetworks.com.,20.0,IN,MX
stoneham-ma.gov,d284340b.ess.barracudanetworks.com.,16.0,IN,MX
stonewallwcidtx.gov,east.smtp.mx.exch070.serverdata.net.,10.0,IN,MX
stonington-ct.gov,mx-02-us-east-2.prod.hydra.sophos.com.,20.0,IN,MX
stopbullying.gov,smtp2.ees.hhs.gov.,10.0,IN,MX
storycountyiowa.gov,us-smtp-inbound-2.mimecast.com.,10.0,IN,MX
stoughton-ma.gov,ALT2.ASPMX.L.GOOGLE.COM.,5.0,IN,MX
stow-ma.gov,d302778b.ess.barracudanetworks.com.,30.0,IN,MX
stowevt.gov,,,,
stpaul.gov,,,,
stpaulsnc.gov,,,,
stratfordnh.gov,,,,
stratfordwi.gov,,,,
strathamnh.gov,mx01.1and1.com.,10.0,IN,MX
ststephenpdsc.gov,d218839a.ess.barracudanetworks.com.,10.0,IN,MX
ststephensc.gov,d277444b.ess.barracudanetworks.com.,20.0,IN,MX
stuartfl.gov,d309966b.ess.barracudanetworks.com.,10.0,IN,MX
studentaid.gov,,,,
sturbridge.gov,,,,
sturgeonbaywi.gov,,,,
sturgis-sd.gov,mail.sturgis-sd.gov.,10.0,IN,MX
