queried,a_record
d138933b.ess.barracudanetworks.com.,209.222.82.252
d138933b.ess.barracudanetworks.com.,209.222.82.253
artesianm-gov.mail.protection.outlook.com.,52.101.8.42
artesianm-gov.mail.protection.outlook.com.,52.101.194.19
artesianm-gov.mail.protection.outlook.com.,52.101.41.4
artesianm-gov.mail.protection.outlook.com.,52.101.194.12
artesianm-gov.mail.protection.outlook.com.,52.101.42.9
artesianm-gov.mail.protection.outlook.com.,52.101.42.14
artesianm-gov.mail.protection.outlook.com.,52.101.41.6
ashburnhamma-gov02e.mail.protection.outlook.com.,52.101.194.19
ashburnhamma-gov02e.mail.protection.outlook.com.,52.101.41.4
ashburnhamma-gov02e.mail.protection.outlook.com.,52.101.194.12
ashburnhamma-gov02e.mail.protection.outlook.com.,52.101.42.9
ashburnhamma-gov02e.mail.protection.outlook.com.,52.101.42.14
ashburnhamma-gov02e.mail.protection.outlook.com.,52.101.41.6
ashburnhamma-gov02e.mail.protection.outlook.com.,52.101.8.42
ashbyma-gov.mail.protection.outlook.com.,104.47.59.138
ashbyma-gov.mail.protection.outlook.com.,104.47.55.138
mail.asheboronc.gov.,71.2.234.83
ashgrovemo-gov.mail.protection.outlook.com.,104.47.55.138
ashgrovemo-gov.mail.protection.outlook.com.,104.47.66.10
ashlandcitytn-gov.mail.protection.outlook.com.,52.101.40.0
ashlandcitytn-gov.mail.protection.outlook.com.,52.101.42.13
ashlandcitytn-gov.mail.protection.outlook.com.,52.101.42.6
ashlandcitytn-gov.mail.protection.outlook.com.,52.101.9.14
ashlandcitytn-gov.mail.protection.outlook.com.,52.101.42.4
ashlandcitytn-gov.mail.protection.outlook.com.,52.101.9.0
ashlandcitytn-gov.mail.protection.outlook.com.,52.101.10.5
ashlandky-gov.mail.protection.outlook.com.,52.101.8.52
ashlandky-gov.mail.protection.outlook.com.,52.101.9.19
ashlandky-gov.mail.protection.outlook.com.,52.101.11.12
ashlandky-gov.mail.protection.outlook.com.,52.101.8.50
ashlandva-gov.mail.protection.outlook.com.,52.101.9.19
ashlandva-gov.mail.protection.outlook.com.,52.101.8.50
ashlandva-gov.mail.protection.outlook.com.,52.101.8.52
ashlandva-gov.mail.protection.outlook.com.,52.101.11.12
ashtonid-gov.mail.protection.outlook.com.,52.101.11.9
ashtonid-gov.mail.protection.outlook.com.,52.101.9.2
ashtonid-gov.mail.protection.outlook.com.,52.101.42.13
ashtonid-gov.mail.protection.outlook.com.,52.101.9.0
ashtonid-gov.mail.protection.outlook.com.,52.101.11.7
ashtonid-gov.mail.protection.outlook.com.,52.101.8.46
ashtonid-gov.mail.protection.outlook.com.,52.101.11.2
ashvilleohio-gov.mail.protection.outlook.com.,52.101.42.9
ashvilleohio-gov.mail.protection.outlook.com.,52.101.42.6
ashvilleohio-gov.mail.protection.outlook.com.,52.101.8.32
ashvilleohio-gov.mail.protection.outlook.com.,52.101.9.2
ashvilleohio-gov.mail.protection.outlook.com.,52.101.194.4
ashvilleohio-gov.mail.protection.outlook.com.,52.101.10.8
ashvilleohio-gov.mail.protection.outlook.com.,52.101.10.10
ashwaubenon-gov.mail.protection.outlook.com.,52.101.41.6
ashwaubenon-gov.mail.protection.outlook.com.,52.101.8.42
ashwaubenon-gov.mail.protection.outlook.com.,52.101.194.19
ashwaubenon-gov.mail.protection.outlook.com.,52.101.41.4
ashwaubenon-gov.mail.protection.outlook.com.,52.101.194.12
ashwaubenon-gov.mail.protection.outlook.com.,52.101.42.9
ashwaubenon-gov.mail.protection.outlook.com.,52.101.42.14
aspen-gov.mail.protection.outlook.com.,52.101.11.7
aspen-gov.mail.protection.outlook.com.,52.101.8.46
aspen-gov.mail.protection.outlook.com.,52.101.11.2
aspen-gov.mail.protection.outlook.com.,52.101.11.9
aspen-gov.mail.protection.outlook.com.,52.101.9.2
aspen-gov.mail.protection.outlook.com.,52.101.42.13
aspen-gov.mail.protection.outlook.com.,52.101.9.0
assyriatwpmi.gov.,50.28.9.200
atchisonkspolice-gov.mail.protection.outlook.com.,52.101.8.42
atchisonkspolice-gov.mail.protection.outlook.com.,52.101.194.19
atchisonkspolice-gov.mail.protection.outlook.com.,52.101.41.4
atchisonkspolice-gov.mail.protection.outlook.com.,52.101.42.9
atchisonkspolice-gov.mail.protection.outlook.com.,52.101.42.14
atchisonkspolice-gov.mail.protection.outlook.com.,52.101.41.6
athelstaneWIclerk-gov.mail.protection.outlook.com.,104.47.59.138
athelstaneWIclerk-gov.mail.protection.outlook.com.,104.47.66.10
spam-spi-il.agcomtech.com.,12.144.151.143
athenstn-gov.mail.protection.outlook.com.,52.101.42.13
athenstn-gov.mail.protection.outlook.com.,52.101.41.0
athenstn-gov.mail.protection.outlook.com.,52.101.8.34
athenstn-gov.mail.protection.outlook.com.,52.101.40.6
athenstn-gov.mail.protection.outlook.com.,52.101.10.10
athenstn-gov.mail.protection.outlook.com.,52.101.8.46
athenstn-gov.mail.protection.outlook.com.,52.101.40.0
mail.athenstn.gov.,75.2.118.107
athenstx-gov.mail.protection.outlook.com.,52.101.11.2
athenstx-gov.mail.protection.outlook.com.,52.101.11.9
athenstx-gov.mail.protection.outlook.com.,52.101.9.2
athenstx-gov.mail.protection.outlook.com.,52.101.42.13
athenstx-gov.mail.protection.outlook.com.,52.101.9.0
athenstx-gov.mail.protection.outlook.com.,52.101.11.7
athenstx-gov.mail.protection.outlook.com.,52.101.8.46
athensvillageny-gov.mail.protection.outlook.com.,52.101.9.19
athensvillageny-gov.mail.protection.outlook.com.,52.101.8.50
athensvillageny-gov.mail.protection.outlook.com.,52.101.8.52
athensvillageny-gov.mail.protection.outlook.com.,52.101.11.12
athensvt-gov.mail.protection.outlook.com.,52.101.40.24
athensvt-gov.mail.protection.outlook.com.,52.101.40.2
athensvt-gov.mail.protection.outlook.com.,52.101.42.9
athensvt-gov.mail.protection.outlook.com.,52.101.41.4
athensvt-gov.mail.protection.outlook.com.,52.101.40.0
athensvt-gov.mail.protection.outlook.com.,52.101.8.34
athensvt-gov.mail.protection.outlook.com.,52.101.194.4
atkinson-nh-gov.mx1-na.mailanyone.net.,208.70.129.4
atkinson-nh-gov.mx3-na.mailanyone.net.,208.70.129.4
atkinson-nh-gov.mx2-na.mailanyone.net.,72.35.12.4
mxb-003fa601.gslb.pphosted.com.,148.163.133.27
mxa-003fa601.gslb.pphosted.com.,148.163.133.27
d198042a.ess.barracudanetworks.com.,209.222.82.253
d198042a.ess.barracudanetworks.com.,209.222.82.255
d198042a.ess.barracudanetworks.com.,209.222.82.252
d198042b.ess.barracudanetworks.com.,209.222.82.252
d198042b.ess.barracudanetworks.com.,209.222.82.253
d198042b.ess.barracudanetworks.com.,209.222.82.255
atticain-gov01e.mail.protection.outlook.com.,104.47.59.138
atticain-gov01e.mail.protection.outlook.com.,104.47.66.10
d282772b.ess.barracudanetworks.com.,209.222.82.253
d282772b.ess.barracudanetworks.com.,209.222.82.252
d282772b.ess.barracudanetworks.com.,209.222.82.255
d282772a.ess.barracudanetworks.com.,209.222.82.253
d282772a.ess.barracudanetworks.com.,209.222.82.255
d282772a.ess.barracudanetworks.com.,209.222.82.252
aubreytx-gov.mail.protection.outlook.com.,52.101.9.19
aubreytx-gov.mail.protection.outlook.com.,52.101.8.50
aubreytx-gov.mail.protection.outlook.com.,52.101.8.52
aubreytx-gov.mail.protection.outlook.com.,52.101.11.12
auburnmaine-gov.mail.protection.outlook.com.,52.101.9.19
auburnmaine-gov.mail.protection.outlook.com.,52.101.8.52
auburnmaine-gov.mail.protection.outlook.com.,52.101.8.50
auburnmaine-gov.mail.protection.outlook.com.,52.101.11.12
auburnmi.gov.,50.28.9.200
d294744b.ess.barracudanetworks.com.,209.222.82.253
d294744b.ess.barracudanetworks.com.,209.222.82.252
d294744b.ess.barracudanetworks.com.,209.222.82.255
d294744a.ess.barracudanetworks.com.,209.222.82.253
d294744a.ess.barracudanetworks.com.,209.222.82.255
d294744a.ess.barracudanetworks.com.,209.222.82.252
augustaga-gov.mail.protection.outlook.com.,52.101.8.52
augustaga-gov.mail.protection.outlook.com.,52.101.8.50
augustaga-gov.mail.protection.outlook.com.,52.101.11.12
augustaga-gov.mail.protection.outlook.com.,52.101.9.19
mail.augustaky.gov.,138.128.190.75
augustamaine-gov.mail.protection.outlook.com.,52.101.8.50
augustamaine-gov.mail.protection.outlook.com.,52.101.8.52
augustamaine-gov.mail.protection.outlook.com.,52.101.9.19
augustamaine-gov.mail.protection.outlook.com.,52.101.11.12
aultcolorado-gov.mail.protection.outlook.com.,52.101.8.46
aultcolorado-gov.mail.protection.outlook.com.,52.101.11.2
aultcolorado-gov.mail.protection.outlook.com.,52.101.11.9
aultcolorado-gov.mail.protection.outlook.com.,52.101.9.2
aultcolorado-gov.mail.protection.outlook.com.,52.101.42.13
aultcolorado-gov.mail.protection.outlook.com.,52.101.9.0
aultcolorado-gov.mail.protection.outlook.com.,52.101.11.7
AuroraMo-gov.mail.protection.outlook.com.,52.101.41.4
AuroraMo-gov.mail.protection.outlook.com.,52.101.40.0
AuroraMo-gov.mail.protection.outlook.com.,52.101.8.34
AuroraMo-gov.mail.protection.outlook.com.,52.101.194.4
AuroraMo-gov.mail.protection.outlook.com.,52.101.40.24
AuroraMo-gov.mail.protection.outlook.com.,52.101.40.2
AuroraMo-gov.mail.protection.outlook.com.,52.101.42.9
ausabletwp-mi.gov.,50.28.9.200
austellga-gov.mail.protection.outlook.com.,104.47.66.10
austellga-gov.mail.protection.outlook.com.,104.47.55.138
austintexas-gov.mail.protection.outlook.com.,52.101.9.19
austintexas-gov.mail.protection.outlook.com.,52.101.8.50
austintexas-gov.mail.protection.outlook.com.,52.101.8.52
austintexas-gov.mail.protection.outlook.com.,52.101.11.12
mxa-00722001.gslb.pphosted.com.,148.163.139.49
mxb-00722001.gslb.pphosted.com.,148.163.135.49
avondaleestatesga-gov.mail.protection.outlook.com.,52.101.9.0
avondaleestatesga-gov.mail.protection.outlook.com.,52.101.194.19
avondaleestatesga-gov.mail.protection.outlook.com.,52.101.9.12
avondaleestatesga-gov.mail.protection.outlook.com.,52.101.194.0
avondaleestatesga-gov.mail.protection.outlook.com.,52.101.11.7
avondaleestatesga-gov.mail.protection.outlook.com.,52.101.10.10
avonindiana-gov.mx2.arsmtp.com.,8.19.118.208
avonindiana-gov.mx1.arsmtp.com.,8.31.233.231
avonma-gov01b.mail.protection.outlook.com.,104.47.55.138
avonma-gov01b.mail.protection.outlook.com.,104.47.59.138
azfhsd-gov0e.mail.protection.outlook.com.,104.47.59.138
azfhsd-gov0e.mail.protection.outlook.com.,104.47.66.10
aztecnm-gov.mail.protection.outlook.com.,52.101.41.3
aztecnm-gov.mail.protection.outlook.com.,52.101.41.6
aztecnm-gov.mail.protection.outlook.com.,52.101.9.17
aztecnm-gov.mail.protection.outlook.com.,52.101.8.46
aztecnm-gov.mail.protection.outlook.com.,52.101.9.12
aztecnm-gov.mail.protection.outlook.com.,52.101.194.12
aztecnm-gov.mail.protection.outlook.com.,52.101.10.5
d220163b.ess.barracudanetworks.com.,209.222.82.252
d220163b.ess.barracudanetworks.com.,209.222.82.253
d220163b.ess.barracudanetworks.com.,209.222.82.255
d220163a.ess.barracudanetworks.com.,209.222.82.252
d220163a.ess.barracudanetworks.com.,209.222.82.253
d220163a.ess.barracudanetworks.com.,209.222.82.255
badenpa-gov.mail.protection.outlook.com.,52.101.8.50
badenpa-gov.mail.protection.outlook.com.,52.101.11.12
badenpa-gov.mail.protection.outlook.com.,52.101.9.19
badenpa-gov.mail.protection.outlook.com.,52.101.8.52
bagleytownshipmi.gov.,50.28.9.200
baileysharborwi-gov.mail.protection.outlook.com.,104.47.59.138
baileysharborwi-gov.mail.protection.outlook.com.,104.47.55.138
bainbridgewa-gov.mail.protection.outlook.com.,52.101.8.50
bainbridgewa-gov.mail.protection.outlook.com.,52.101.8.52
bainbridgewa-gov.mail.protection.outlook.com.,52.101.9.19
bainbridgewa-gov.mail.protection.outlook.com.,52.101.11.12
bakercity-gov.mail.protection.outlook.com.,52.101.40.2
bakercity-gov.mail.protection.outlook.com.,52.101.42.9
bakercity-gov.mail.protection.outlook.com.,52.101.11.10
bakercity-gov.mail.protection.outlook.com.,52.101.42.10
bakercity-gov.mail.protection.outlook.com.,52.101.194.19
bakercity-gov.mail.protection.outlook.com.,52.101.10.8
bakercity-gov.mail.protection.outlook.com.,52.101.42.4
bakercitypd-gov.mail.protection.outlook.com.,52.101.40.2
bakercitypd-gov.mail.protection.outlook.com.,52.101.42.9
bakercitypd-gov.mail.protection.outlook.com.,52.101.41.4
bakercitypd-gov.mail.protection.outlook.com.,52.101.40.0
bakercitypd-gov.mail.protection.outlook.com.,52.101.8.34
bakercitypd-gov.mail.protection.outlook.com.,52.101.194.4
bakercitypd-gov.mail.protection.outlook.com.,52.101.40.24
mxb-0089e701.gslb.pphosted.com.,148.163.143.109
mxa-0089e701.gslb.pphosted.com.,148.163.147.165
mail.baltimorecity.gov.,192.30.145.236
mail.baltimorecity.gov.,192.30.145.248
banderatx-gov.mail.protection.outlook.com.,52.101.11.12
banderatx-gov.mail.protection.outlook.com.,52.101.8.50
banderatx-gov.mail.protection.outlook.com.,52.101.8.52
banderatx-gov.mail.protection.outlook.com.,52.101.9.19
d301060a.ess.barracudanetworks.com.,209.222.82.252
d301060a.ess.barracudanetworks.com.,209.222.82.253
d301060a.ess.barracudanetworks.com.,209.222.82.255
d301060b.ess.barracudanetworks.com.,209.222.82.252
d301060b.ess.barracudanetworks.com.,209.222.82.255
d301060b.ess.barracudanetworks.com.,209.222.82.253
d258576a.ess.barracudanetworks.com.,209.222.82.255
d258576a.ess.barracudanetworks.com.,209.222.82.253
d258576a.ess.barracudanetworks.com.,209.222.82.252
d258576b.ess.barracudanetworks.com.,209.222.82.253
d258576b.ess.barracudanetworks.com.,209.222.82.252
d258576b.ess.barracudanetworks.com.,209.222.82.255
baraboowi-gov.mail.protection.outlook.com.,52.101.9.19
baraboowi-gov.mail.protection.outlook.com.,52.101.11.12
baraboowi-gov.mail.protection.outlook.com.,52.101.8.50
baraboowi-gov.mail.protection.outlook.com.,52.101.8.52
Bardstownky-gov.mail.protection.outlook.com.,52.101.11.2
Bardstownky-gov.mail.protection.outlook.com.,52.101.40.24
Bardstownky-gov.mail.protection.outlook.com.,52.101.42.6
Bardstownky-gov.mail.protection.outlook.com.,52.101.10.5
Bardstownky-gov.mail.protection.outlook.com.,52.101.40.4
Bardstownky-gov.mail.protection.outlook.com.,52.101.40.0
Bardstownky-gov.mail.protection.outlook.com.,52.101.41.4
mail2.corocota.net.,45.32.76.51
mail.barharbormaine.gov.,209.222.202.202
mail.barlingar.gov.,162.241.225.75
barnesvilleohio.gov.,209.240.30.50
barnunnwy-gov.mail.protection.outlook.com.,104.47.55.138
barnunnwy-gov.mail.protection.outlook.com.,104.47.66.10
d110686a.ess.barracudanetworks.com.,209.222.82.255
d110686a.ess.barracudanetworks.com.,209.222.82.252
d110686a.ess.barracudanetworks.com.,209.222.82.253
d110686b.ess.barracudanetworks.com.,209.222.82.253
d110686b.ess.barracudanetworks.com.,209.222.82.252
d110686b.ess.barracudanetworks.com.,209.222.82.255
d262920a.ess.barracudanetworks.com.,209.222.82.252
d262920a.ess.barracudanetworks.com.,209.222.82.255
d262920a.ess.barracudanetworks.com.,209.222.82.253
d262920b.ess.barracudanetworks.com.,209.222.82.252
d262920b.ess.barracudanetworks.com.,209.222.82.255
d262920b.ess.barracudanetworks.com.,209.222.82.253
bataviail-gov.mail.protection.outlook.com.,52.101.8.52
bataviail-gov.mail.protection.outlook.com.,52.101.11.12
bataviail-gov.mail.protection.outlook.com.,52.101.9.19
bataviail-gov.mail.protection.outlook.com.,52.101.8.50
bataviaoh-gov.mail.protection.outlook.com.,52.101.8.42
bataviaoh-gov.mail.protection.outlook.com.,52.101.194.19
bataviaoh-gov.mail.protection.outlook.com.,52.101.41.4
bataviaoh-gov.mail.protection.outlook.com.,52.101.194.12
bataviaoh-gov.mail.protection.outlook.com.,52.101.42.9
bataviaoh-gov.mail.protection.outlook.com.,52.101.42.14
bataviaoh-gov.mail.protection.outlook.com.,52.101.41.6
mail.bataviaoh.gov.,13.248.222.104
batesvillearkansas.gov.,50.28.38.237
battlecreekmi-gov.mail.protection.outlook.com.,52.101.42.14
battlecreekmi-gov.mail.protection.outlook.com.,52.101.41.6
battlecreekmi-gov.mail.protection.outlook.com.,52.101.8.42
battlecreekmi-gov.mail.protection.outlook.com.,52.101.194.19
battlecreekmi-gov.mail.protection.outlook.com.,52.101.41.4
battlecreekmi-gov.mail.protection.outlook.com.,52.101.194.12
battlecreekmi-gov.mail.protection.outlook.com.,52.101.42.9
battlefieldmo-gov.mail.protection.outlook.com.,52.101.9.2
battlefieldmo-gov.mail.protection.outlook.com.,52.101.42.13
battlefieldmo-gov.mail.protection.outlook.com.,52.101.9.0
battlefieldmo-gov.mail.protection.outlook.com.,52.101.11.7
battlefieldmo-gov.mail.protection.outlook.com.,52.101.8.46
battlefieldmo-gov.mail.protection.outlook.com.,52.101.11.2
battlefieldmo-gov.mail.protection.outlook.com.,52.101.11.9
baxleyga-gov.mail.protection.outlook.com.,52.101.8.50
baxleyga-gov.mail.protection.outlook.com.,52.101.8.52
baxleyga-gov.mail.protection.outlook.com.,52.101.9.19
baxleyga-gov.mail.protection.outlook.com.,52.101.11.12
baxtermn-gov.mail.protection.outlook.com.,52.101.8.50
baxtermn-gov.mail.protection.outlook.com.,52.101.11.12
baxtermn-gov.mail.protection.outlook.com.,52.101.9.19
baxtermn-gov.mail.protection.outlook.com.,52.101.8.52
bayharborislandsfl-gov04b.mail.protection.outlook.com.,52.101.11.12
bayharborislandsfl-gov04b.mail.protection.outlook.com.,52.101.9.19
bayharborislandsfl-gov04b.mail.protection.outlook.com.,52.101.8.50
bayharborislandsfl-gov04b.mail.protection.outlook.com.,52.101.8.52
baysidewi-gov.mail.protection.outlook.com.,52.101.9.19
baysidewi-gov.mail.protection.outlook.com.,52.101.8.50
baysidewi-gov.mail.protection.outlook.com.,52.101.8.52
baysidewi-gov.mail.protection.outlook.com.,52.101.11.12
bayvilleny-gov.mail.protection.outlook.com.,52.101.42.14
bayvilleny-gov.mail.protection.outlook.com.,52.101.41.6
bayvilleny-gov.mail.protection.outlook.com.,52.101.8.42
bayvilleny-gov.mail.protection.outlook.com.,52.101.194.19
bayvilleny-gov.mail.protection.outlook.com.,52.101.41.4
bayvilleny-gov.mail.protection.outlook.com.,52.101.194.12
bayvilleny-gov.mail.protection.outlook.com.,52.101.42.9
bcutah-gov.mx1.arsmtp.com.,8.31.233.112
bcutah-gov.mx2.arsmtp.com.,8.19.118.197
host.beachhaven-nj.gov.,67.225.210.199
beaconny.in.tmes.trendmicro.com.,18.208.22.80
beaconny.in.tmes.trendmicro.com.,18.208.22.78
beaconny.in.tmes.trendmicro.com.,18.208.22.77
beaconny.in.tmes.trendmicro.com.,18.208.22.79
nospam.commonangle.com.,24.247.18.51
d264887a.ess.barracudanetworks.com.,209.222.82.255
d264887a.ess.barracudanetworks.com.,209.222.82.252
d264887a.ess.barracudanetworks.com.,209.222.82.253
d264887b.ess.barracudanetworks.com.,209.222.82.252
d264887b.ess.barracudanetworks.com.,209.222.82.255
d264887b.ess.barracudanetworks.com.,209.222.82.253
d185231b.ess.barracudanetworks.com.,209.222.82.252
d185231b.ess.barracudanetworks.com.,209.222.82.253
d185231b.ess.barracudanetworks.com.,209.222.82.255
d185231a.ess.barracudanetworks.com.,209.222.82.253
d185231a.ess.barracudanetworks.com.,209.222.82.252
d185231a.ess.barracudanetworks.com.,209.222.82.255
beaumontca-gov-1.fortimailcloud.com.,154.52.4.132
beaumontca-gov-2.fortimailcloud.com.,154.52.5.132
beaumonttexas-gov.mail.protection.outlook.com.,104.47.66.10
beaumonttexas-gov.mail.protection.outlook.com.,104.47.55.138
beauxartswa-gov02c.mail.protection.outlook.com.,52.101.41.6
beauxartswa-gov02c.mail.protection.outlook.com.,52.101.9.17
beauxartswa-gov02c.mail.protection.outlook.com.,52.101.8.46
beauxartswa-gov02c.mail.protection.outlook.com.,52.101.9.12
beauxartswa-gov02c.mail.protection.outlook.com.,52.101.194.12
beauxartswa-gov02c.mail.protection.outlook.com.,52.101.10.5
beauxartswa-gov02c.mail.protection.outlook.com.,52.101.41.3
beavercreekohio.in.tmes.trendmicro.com.,18.208.22.79
beavercreekohio.in.tmes.trendmicro.com.,18.208.22.78
beavercreekohio.in.tmes.trendmicro.com.,18.208.22.77
beavercreekohio.in.tmes.trendmicro.com.,18.208.22.80
mail4.beavertonoregon.gov.,208.71.204.217
mail3.beavertonoregon.gov.,208.71.204.216
mail.beckemeyeril.gov.,67.43.112.15
d316028b.ess.barracudanetworks.com.,209.222.82.253
d316028b.ess.barracudanetworks.com.,209.222.82.255
d316028b.ess.barracudanetworks.com.,209.222.82.252
bedfordboroughpa-gov.mail.protection.outlook.com.,52.101.8.46
bedfordboroughpa-gov.mail.protection.outlook.com.,52.101.11.2
bedfordboroughpa-gov.mail.protection.outlook.com.,52.101.11.9
bedfordboroughpa-gov.mail.protection.outlook.com.,52.101.9.2
bedfordboroughpa-gov.mail.protection.outlook.com.,52.101.42.13
bedfordboroughpa-gov.mail.protection.outlook.com.,52.101.11.7
d316028a.ess.barracudanetworks.com.,209.222.82.252
d316028a.ess.barracudanetworks.com.,209.222.82.255
d316028a.ess.barracudanetworks.com.,209.222.82.253
mx2.mtaroutes.com.,38.89.254.156
