queried,exchange,preference,class,type
belmontsheriffohio.gov,mx1.inmotionhosting.com.,0,IN,MX
benhillcounty-ga.gov,mx1-us1.ppe-hosted.com.,0,IN,MX
benhillcounty-ga.gov,mx2-us1.ppe-hosted.com.,5,IN,MX
bentoncountyar.gov,mx2.hc4341-71.iphmx.com.,5,IN,MX
bentoncountyar.gov,bentoncountyar-gov.mail.protection.outlook.com.,10,IN,MX
bentoncountyar.gov,mx1.hc4341-71.iphmx.com.,5,IN,MX
bentoncountyia.gov,bentoncountyia-gov.mail.protection.outlook.com.,0,IN,MX
bentoncountyia.gov,ms76679057.msv1.invalid.,32767,IN,MX
bentoncountyms.gov,bentoncountyms.gov.,0,IN,MX
bentoncountyor.gov,d290406b.ess.barracudanetworks.com.,20,IN,MX
bentoncountyor.gov,d290406a.ess.barracudanetworks.com.,10,IN,MX
bentoncountytn.gov,bentoncountytn-gov.mail.protection.outlook.com.,10,IN,MX
benzieco.gov,benzieco-gov.mail.protection.outlook.com.,10,IN,MX
berkeleycountysc.gov,mxa-00614902.gslb.pphosted.com.,0,IN,MX
berkeleycountysc.gov,mxb-00614902.gslb.pphosted.com.,0,IN,MX
berkspa.gov,berkspa-gov.mail.protection.outlook.com.,0,IN,MX
bernco.gov,bernco-gov.mail.protection.outlook.com.,0,IN,MX
berriencountyga.gov,mx1-us1.ppe-hosted.com.,0,IN,MX
berriencountyga.gov,mx2-us1.ppe-hosted.com.,10,IN,MX
bighorncountymt.gov,bighorncountymt-gov.mail.protection.outlook.com.,0,IN,MX
bighorncountywy.gov,mail2.bighorncountywy.gov.,20,IN,MX
bighorncountywy.gov,mail.bighorncountywy.gov.,10,IN,MX
bigstonecounty.gov,bigstonecounty-gov.mail.protection.outlook.com.,0,IN,MX
billingscountynd.gov,billingscountynd-gov.mail.protection.outlook.com.,10,IN,MX
binghamid.gov,mail.co.bingham.id.us.,10,IN,MX
bladencountync.gov,mail.bladenco.org.,10,IN,MX
bladencountync.gov,cnoc.intrstar.net.,30,IN,MX
bladencountync.gov,cnoc2.intrstar.net.,5,IN,MX
blainecosheriff-ok.gov,mail.blainecosheriff-ok.gov.,0,IN,MX
blainecounty-mt.gov,blainecountymt-gov03b.mail.protection.outlook.com.,0,IN,MX
blountcountyal.gov,alt3.aspmx.l.google.com.,4,IN,MX
blountcountyal.gov,alt4.aspmx.l.google.com.,5,IN,MX
blountcountyal.gov,aspmx.l.google.com.,1,IN,MX
blountcountyal.gov,alt1.aspmx.l.google.com.,2,IN,MX
blountcountyal.gov,alt2.aspmx.l.google.com.,3,IN,MX
blountsherifftn.gov,alt1.aspmx.l.google.com.,5,IN,MX
blountsherifftn.gov,alt2.aspmx.l.google.com.,5,IN,MX
blountsherifftn.gov,aspmx.l.google.com.,1,IN,MX
blountsherifftn.gov,alt3.aspmx.l.google.com.,10,IN,MX
blountsherifftn.gov,alt4.aspmx.l.google.com.,10,IN,MX
blounttn.gov,aspmx2.googlemail.com.,10,IN,MX
blounttn.gov,aspmx3.googlemail.com.,10,IN,MX
blounttn.gov,aspmx.l.google.com.,1,IN,MX
blounttn.gov,alt1.aspmx.l.google.com.,5,IN,MX
blounttn.gov,alt2.aspmx.l.google.com.,5,IN,MX
blueearthcountymn.gov,blueearthcountymn-gov.mail.protection.outlook.com.,0,IN,MX
blueearthcountymn.gov,zixvpm.blueearthcountymn.gov.,20,IN,MX
boerandolphcountyga.gov,mail.boerandolphcountyga.gov.,10,IN,MX
bondcountyil.gov,bondcountyil-gov.mail.protection.outlook.com.,0,IN,MX
bondcountysa.gov,mx.bondcountysa.gov.,30,IN,MX
bonnercoid.gov,bonnercoid-gov.mail.protection.outlook.com.,0,IN,MX
bonnercountyid.gov,aspmx.l.google.com.,1,IN,MX
bonnercountyid.gov,alt2.aspmx.l.google.com.,5,IN,MX
bonnercountyid.gov,alt4.aspmx.l.google.com.,10,IN,MX
bonnercountyid.gov,alt3.aspmx.l.google.com.,10,IN,MX
bonnercountyid.gov,alt1.aspmx.l.google.com.,5,IN,MX
bonnevillecountyidaho.gov,d280331a.ess.barracudanetworks.com.,10,IN,MX
bonnevillecountyidaho.gov,d280331b.ess.barracudanetworks.com.,10,IN,MX
bonnevillecountyid.gov,BonnevilleCountyID-GOV.mail.protection.outlook.com.,0,IN,MX
boonecounty-ar.gov,boonecountyar-gov02i.mail.protection.outlook.com.,0,IN,MX
boonecountyfpdmo.gov,ASPMX3.GOOGLEMAIL.COM.,10,IN,MX
boonecountyfpdmo.gov,ASPMX.L.GOOGLE.COM.,1,IN,MX
boonecountyfpdmo.gov,ASPMX2.GOOGLEMAIL.COM.,10,IN,MX
boonecountyfpdmo.gov,ALT1.ASPMX.L.GOOGLE.COM.,5,IN,MX
boonecountyfpdmo.gov,ALT2.ASPMX.L.GOOGLE.COM.,5,IN,MX
boonecountyil.gov,smtp.boonecountysheriff.com.,0,IN,MX
boonecountyil.gov,smtp2.boonecountysheriff.com.,10,IN,MX
boonecountyne.gov,boonecountyne-gov.mail.protection.outlook.com.,0,IN,MX
boonecountywv.gov,boonecountywv-gov.mail.protection.outlook.com.,0,IN,MX
bossierparishla.gov,d274156b.ess.barracudanetworks.com.,20,IN,MX
bossierparishla.gov,d274156a.ess.barracudanetworks.com.,10,IN,MX
boswellboropd-pa.gov,mail.boswellboropd-pa.gov.,0,IN,MX
botetourtva.gov,d159428a.ess.barracudanetworks.com.,10,IN,MX
botetourtva.gov,d159428b.ess.barracudanetworks.com.,20,IN,MX
bouldercounty.gov,us-smtp-inbound-1.mimecast.com.,10,IN,MX
bouldercounty.gov,us-smtp-inbound-2.mimecast.com.,10,IN,MX
bouldercountyvotes.gov,us-smtp-inbound-2.mimecast.com.,10,IN,MX
bouldercountyvotes.gov,us-smtp-inbound-1.mimecast.com.,10,IN,MX
bowmancountynd.gov,itdmail1.nd.gov.,10,IN,MX
bowmancountynd.gov,itdmail2.nd.gov.,20,IN,MX
boxbuttecountyne.gov,boxbuttecountyne-gov.mail.protection.outlook.com.,0,IN,MX
boydcountyky.gov,boydcountyky-gov.mail.protection.outlook.com.,10,IN,MX
boylecountyky.gov,boylecountyky-gov.mail.protection.outlook.com.,0,IN,MX
bradfordcountyfl.gov,bradfordcountyfl-gov.mail.protection.outlook.com.,0,IN,MX
bradleycountytn.gov,d71197b.ess.barracudanetworks.com.,20,IN,MX
bradleycountytn.gov,d71197a.ess.barracudanetworks.com.,10,IN,MX
brantleycounty-ga.gov,mx1.emailsrvr.com.,10,IN,MX
brantleycounty-ga.gov,mx2.emailsrvr.com.,20,IN,MX
braxtoncountywv.gov,mx1.emailsrvr.com.,10,IN,MX
braxtoncountywv.gov,mx2.emailsrvr.com.,20,IN,MX
brazoriacounty.gov,brazoriacounty-gov.mail.protection.outlook.com.,0,IN,MX
brazoriacountytx.gov,d213604b.ess.barracudanetworks.com.,10,IN,MX
brazoriacountytx.gov,d213604a.ess.barracudanetworks.com.,10,IN,MX
brazoscountytx.gov,d246444b.ess.barracudanetworks.com.,20,IN,MX
brazoscountytx.gov,d246444a.ess.barracudanetworks.com.,10,IN,MX
breckinridgecountyky.gov,mail.bbtel.com.,10,IN,MX
brevardfl.gov,brevardfl-gov.mail.protection.outlook.com.,0,IN,MX
brookingscountysd.gov,d158065a.ess.barracudanetworks.com.,10,IN,MX
brookingscountysd.gov,d158065b.ess.barracudanetworks.com.,20,IN,MX
brookscountyga.gov,inbound-smtp.us-east-1.amazonaws.com.,10,IN,MX
broomecountyny.gov,broomecountyny-gov.mail.protection.outlook.com.,5,IN,MX
browardclerk.gov,mxa-001afb03.gslb.pphosted.com.,0,IN,MX
browardclerk.gov,mxb-001afb03.gslb.pphosted.com.,0,IN,MX
browardvotes.gov,us-smtp-inbound-2.mimecast.com.,10,IN,MX
browardvotes.gov,us-smtp-inbound-1.mimecast.com.,10,IN,MX
browncoil.gov,d275587b.ess.barracudanetworks.com.,20,IN,MX
browncoil.gov,d275587a.ess.barracudanetworks.com.,20,IN,MX
browncounty-in.gov,mail.browncounty-in.gov.,10,IN,MX
browncountyne.gov,browncountyne-gov.mail.protection.outlook.com.,0,IN,MX
browncountyohio.gov,mail.browncountyohio.gov.,0,IN,MX
browncountytx.gov,browncountytx-gov.mail.protection.outlook.com.,0,IN,MX
browncountywi.gov,BrownCountyWI-GOV.mail.protection.outlook.com.,10,IN,MX
brunswickcountync.gov,brunswickcountync-gov.mail.protection.outlook.com.,0,IN,MX
brunswickncsheriff.gov,brunswickncsheriff-gov.mail.protection.outlook.com.,0,IN,MX
bryancountyga.gov,bryancountyga-gov.mail.protection.outlook.com.,0,IN,MX
buchanancounty-va.gov,buchanancountyva-gov03e.mail.protection.outlook.com.,10,IN,MX
buchanancountyvirginia.gov,buchanancountyvirginia.gov.,0,IN,MX
buchmo.gov,mx1.hc5270-59.iphmx.com.,10,IN,MX
buchmo.gov,mx2.hc5270-59.iphmx.com.,20,IN,MX
buckscounty.gov,buckscounty-gov.mail.protection.outlook.com.,0,IN,MX
buffalocountywi.gov,mx1-us1.ppe-hosted.com.,0,IN,MX
buffalocountywi.gov,mx2-us1.ppe-hosted.com.,0,IN,MX
bullittky.gov,bullittky-gov.mail.protection.outlook.com.,0,IN,MX
bullockcountyal.gov,bullockcountyal-gov.mail.protection.outlook.com.,0,IN,MX
bureaucounty-il.gov,mail.bureaucounty-il.gov.,11,IN,MX
burkecounty-ga.gov,burkecountyga-gov02i.mail.protection.outlook.com.,10,IN,MX
burnettcountywi.gov,mxmail.burnettcounty.org.,5,IN,MX
burnettcountywi.gov,burnettcountywi-gov.mail.protection.outlook.com.,0,IN,MX
burtcountyne.gov,burtcountyne-gov.mail.protection.outlook.com.,0,IN,MX
butlercountyne.gov,butlercountyne-gov.mail.protection.outlook.com.,0,IN,MX
butlercountypa.gov,butlercountypa-gov.mail.protection.outlook.com.,1,IN,MX
cabarruscountync.gov,mail.cabarruscountync.gov.,5,IN,MX
cachecounty.gov,alt1.aspmx.l.google.com.,20,IN,MX
cachecounty.gov,alt2.aspmx.l.google.com.,30,IN,MX
cachecounty.gov,aspmx2.googlemail.com.,40,IN,MX
cachecounty.gov,aspmx3.googlemail.com.,50,IN,MX
cachecounty.gov,aspmx.l.google.com.,10,IN,MX
cachesheriff.gov,alt1.aspmx.l.google.com.,5,IN,MX
cachesheriff.gov,alt2.aspmx.l.google.com.,5,IN,MX
cachesheriff.gov,aspmx.l.google.com.,1,IN,MX
cachesheriff.gov,alt3.aspmx.l.google.com.,10,IN,MX
cachesheriff.gov,alt4.aspmx.l.google.com.,10,IN,MX
caddo.gov,caddo-gov.mail.protection.outlook.com.,1,IN,MX
calaverascounty.gov,us-smtp-inbound-1.mimecast.com.,10,IN,MX
calaverascounty.gov,us-smtp-inbound-2.mimecast.com.,10,IN,MX
calcasieuclerk.gov,calcasieuclerk-gov.mail.protection.outlook.com.,0,IN,MX
calcasieusheriff.gov,mxa-00234301.gslb.pphosted.com.,10,IN,MX
calcasieusheriff.gov,mxb-00234301.gslb.pphosted.com.,10,IN,MX
calhouncountyal.gov,mx-01-us-west-2.prod.hydra.sophos.com.,20,IN,MX
calhouncountyfl.gov,usa.mx1.mailanyone.net.,10,IN,MX
calhouncountyfl.gov,usa.mx2.mx25.net.,20,IN,MX
calhouncountyfl.gov,usa.mx3.mailanyone.net.,30,IN,MX
calhouncountyfl.gov,usa.mx4.mx25.net.,40,IN,MX
calhouncountyflsheriff.gov,calhouncountyflsheriff.gov.,0,IN,MX
calhouncountyil.gov,aspmx.l.google.com.,1,IN,MX
calhouncountyil.gov,alt1.aspmx.l.google.com.,5,IN,MX
calhouncountyil.gov,alt2.aspmx.l.google.com.,5,IN,MX
calhouncountyil.gov,alt3.aspmx.l.google.com.,10,IN,MX
calhouncountyil.gov,alt4.aspmx.l.google.com.,10,IN,MX
calhouncountymi.gov,calhouncountymi-gov.mail.protection.outlook.com.,0,IN,MX
callahancountytx.gov,callahancountytx-gov.mail.protection.outlook.com.,0,IN,MX
callowaycountyky.gov,callowaycountyky.gov.,0,IN,MX
calumetcounty.gov,us-smtp-inbound-1.mimecast.com.,5,IN,MX
calumetcounty.gov,us-smtp-inbound-2.mimecast.com.,10,IN,MX
calvertcountymd.gov,mxa-0017fe01.gslb.pphosted.com.,10,IN,MX
calvertcountymd.gov,mxb-0017fe01.gslb.pphosted.com.,10,IN,MX
camdencountyga.gov,d127024a.ess.barracudanetworks.com.,10,IN,MX
camdencountyga.gov,d127024b.ess.barracudanetworks.com.,15,IN,MX
camdencountync.gov,mx2-us1.ppe-hosted.com.,20,IN,MX
camdencountync.gov,mx1-us1.ppe-hosted.com.,10,IN,MX
cameroncopa.gov,mx2-us1.ppe-hosted.com.,10,IN,MX
cameroncopa.gov,mx1-us1.ppe-hosted.com.,0,IN,MX
cameroncountytx.gov,mail.cameroncountytx.gov.,0,IN,MX
campbellcountyky.gov,d79795a.ess.barracudanetworks.com.,10,IN,MX
campbellcountyky.gov,d79795b.ess.barracudanetworks.com.,20,IN,MX
campbellcountyva.gov,d157681a.ess.barracudanetworks.com.,5,IN,MX
campbellcountyva.gov,d157681b.ess.barracudanetworks.com.,10,IN,MX
campbellcountyva.gov,mail.campbellcountyva.gov.,20,IN,MX
campbellcountywy.gov,campbellcountywy-gov.mail.protection.outlook.com.,0,IN,MX
candlerco-ga.gov,candler.in.tmes.trendmicro.com.,10,IN,MX
cannoncountytn.gov,cannoncountytn.gov.,0,IN,MX
capecod.gov,capecod-gov.mail.protection.outlook.com.,0,IN,MX
capecod-ma.gov,capecodma-gov01i.mail.protection.outlook.com.,0,IN,MX
capemaycountynj.gov,mx-01-us-west-2.prod.hydra.sophos.com.,1,IN,MX
capemaycountynj.gov,mx-02-us-west-2.prod.hydra.sophos.com.,2,IN,MX
capitalalert.gov,capitalalerts.gov.,0,IN,MX
carboncountywy.gov,carboncountywy-gov.mail.protection.outlook.com.,0,IN,MX
carlislecounty.gov,carlislecounty-gov.mail.protection.outlook.com.,10,IN,MX
carltoncountymn.gov,mailfilter2.cwpowerit.com.,10,IN,MX
carltoncountymn.gov,mailfilter1.cwpowerit.com.,10,IN,MX
carolinecountyva.gov,d279778b.ess.barracudanetworks.com.,20,IN,MX
carolinecountyva.gov,d279778a.ess.barracudanetworks.com.,10,IN,MX
carrollcountyil.gov,d273560a.ess.barracudanetworks.com.,10,IN,MX
carrollcountyil.gov,d273560b.ess.barracudanetworks.com.,20,IN,MX
carrollcountyin.gov,carrollcountyin-gov.mail.protection.outlook.com.,0,IN,MX
carrollcountymd.gov,carrollcountymd-gov.mail.protection.outlook.com.,0,IN,MX
carrollcountymo.gov,mail.carrollcountymo.gov.,0,IN,MX
carrollcountymo.gov,mail.carrollcountymo.gov.,10,IN,MX
carrollcountynhdeeds.gov,carrollcountynhdeeds-gov.mx1.arsmtp.com.,10,IN,MX
carrollcountynhdeeds.gov,carrollcountynhdeeds-gov.mx2.arsmtp.com.,20,IN,MX
carrollcountyohioelections.gov,ms83976258.msv1.invalid.,32767,IN,MX
carrollcountyohioelections.gov,carrollcountyohioelections-gov.mail.protection.outlook.com.,0,IN,MX
carrollcountytn.gov,mail.carrollcountytn.gov.,0,IN,MX
carrollcountyva.gov,carrollcountyva-gov.mail.protection.outlook.com.,0,IN,MX
cartercountymo.gov,ALT3.ASPMX.L.GOOGLE.COM.,10,IN,MX
cartercountymo.gov,ALT2.ASPMX.L.GOOGLE.COM.,5,IN,MX
cartercountymo.gov,ASPMX.L.GOOGLE.COM.,1,IN,MX
cartercountymo.gov,ALT4.ASPMX.L.GOOGLE.COM.,10,IN,MX
cartercountymo.gov,ALT1.ASPMX.L.GOOGLE.COM.,5,IN,MX
cartercountytn.gov,cartercountytn-gov.mail.protection.outlook.com.,1,IN,MX
carteretcountync.gov,d305767a.ess.barracudanetworks.com.,10,IN,MX
carteretcountync.gov,d305767b.ess.barracudanetworks.com.,20,IN,MX
carvercountymn.gov,mx2.carverco.iphmx.com.,10,IN,MX
carvercountymn.gov,mx1.carverco.iphmx.com.,10,IN,MX
cascadecountymt.gov,usb-smtp-inbound-1.mimecast.com.,10,IN,MX
cascadecountymt.gov,usb-smtp-inbound-2.mimecast.com.,10,IN,MX
casscountyil.gov,casscountyil-gov.mail.protection.outlook.com.,0,IN,MX
casscountymn.gov,casscountymn-gov.mail.protection.outlook.com.,10,IN,MX
casscountynd.gov,casscountynd-gov.mail.protection.outlook.com.,5,IN,MX
casscountyne.gov,mx2-us.mtaroutes.com.,20,IN,MX
casscountyne.gov,mx3-us.mtaroutes.com.,30,IN,MX
casscountyne.gov,mx4-us.mtaroutes.com.,40,IN,MX
casscountyne.gov,mx1-us.mtaroutes.com.,10,IN,MX
cassia.gov,alt2.aspmx.l.google.com.,5,IN,MX
cassia.gov,aspmx.l.google.com.,1,IN,MX
cassia.gov,alt3.aspmx.l.google.com.,10,IN,MX
cassia.gov,alt4.aspmx.l.google.com.,10,IN,MX
cassia.gov,alt1.aspmx.l.google.com.,5,IN,MX
caswellcountync.gov,caswellcountync-gov.mail.protection.outlook.com.,0,IN,MX
catawbacountync.gov,d163611b.ess.barracudanetworks.com.,2,IN,MX
catawbacountync.gov,d163611a.ess.barracudanetworks.com.,1,IN,MX
catawbacountync.gov,smtp.catawbacountync.gov.,10,IN,MX
catroncountynm.gov,catroncountynm-gov.mail.protection.outlook.com.,0,IN,MX
cecilcountymd.gov,mxa-005cdb01.gslb.pphosted.com.,10,IN,MX
cecilcountymd.gov,mxb-005cdb01.gslb.pphosted.com.,10,IN,MX
cecilsheriffmd.gov,mxb-005cdb01.gslb.pphosted.com.,10,IN,MX
cecilsheriffmd.gov,mxa-005cdb01.gslb.pphosted.com.,10,IN,MX
cecilstatesattorneymd.gov,mxa-005cdb01.gslb.pphosted.com.,10,IN,MX
cecilstatesattorneymd.gov,mxb-005cdb01.gslb.pphosted.com.,10,IN,MX
cedarcountymo.gov,cedarcountymo-gov.mail.protection.outlook.com.,0,IN,MX
cedarcountyne.gov,cedarcountyne-gov.mail.protection.outlook.com.,0,IN,MX
centrecountypa.gov,mx-01-us-east-2.prod.hydra.sophos.com.,100,IN,MX
centrecountypa.gov,mx-02-us-east-2.prod.hydra.sophos.com.,200,IN,MX
centretownshipin.gov,centretownshipin-gov.mail.protection.outlook.com.,0,IN,MX
centretownshipin.gov,mail.centretownshipin.gov.,1,IN,MX
chamberscountyal.gov,chamberscountyal-gov.p40.mxthunder.net.,40,IN,MX
chamberscountyal.gov,chamberscountyal-gov.p10.mxthunder.com.,10,IN,MX
chamberscountyal.gov,chamberscountyal-gov.p20.mxthunder.net.,20,IN,MX
chamberscountyal.gov,chamberscountyal-gov.p30.mxthunder.net.,30,IN,MX
chamberstx.gov,chamberstx-gov.mail.protection.outlook.com.,5,IN,MX
champaigncountyil.gov,d292308a.ess.barracudanetworks.com.,0,IN,MX
champaigncountyil.gov,d292308b.ess.barracudanetworks.com.,0,IN,MX
charlescountymd.gov,d125950a.ess.barracudanetworks.com.,10,IN,MX
charlescountymd.gov,d125950b.ess.barracudanetworks.com.,20,IN,MX
charlottecountyfl.gov,mxb-0089d101.gslb.pphosted.com.,10,IN,MX
charlottecountyfl.gov,mxa-0089d101.gslb.pphosted.com.,10,IN,MX
charlottecountyva.gov,d273561a.ess.barracudanetworks.com.,0,IN,MX
charlottecountyva.gov,d273561b.ess.barracudanetworks.com.,10,IN,MX
charltoncountyga.gov,mx1.emailsrvr.com.,0,IN,MX
chasecountyne.gov,chasecountyne-gov.mail.protection.outlook.com.,0,IN,MX
chathamcountyga.gov,mx1.hc4433-45.iphmx.com.,1,IN,MX
chathamcountyga.gov,mx2.hc4433-45.iphmx.com.,2,IN,MX
chathamcountync.gov,ussf55.upstreamsecurity.net.,1,IN,MX
chathamcountync.gov,ussf54.upstreamsecurity.net.,1,IN,MX
chautauquacountyks.gov,chautauquacountyks-gov.mail.protection.outlook.com.,0,IN,MX
chavescounty.gov,chavescounty-gov.mail.protection.outlook.com.,0,IN,MX
cheathamcountytn.gov,cheathamcountytn-gov.mail.protection.outlook.com.,0,IN,MX
chelancountywa.gov,mail.chelancountywa.gov.,10,IN,MX
chemungcountyny.gov,d317383a.ess.barracudanetworks.com.,80,IN,MX
chemungcountyny.gov,d317383b.ess.barracudanetworks.com.,90,IN,MX
chemungcountyny.gov,barracuda.chemungcountyny.gov.,5,IN,MX
chenangocountyny.gov,chenangocountyny-gov.mail.protection.outlook.com.,0,IN,MX
cherokeecounty-al.gov,mx-01-us-east-2.prod.hydra.sophos.com.,10,IN,MX
cherokeecounty-al.gov,mx-02-us-east-2.prod.hydra.sophos.com.,10,IN,MX
cherokeecountyga.gov,mxb-00595402.gslb.pphosted.com.,10,IN,MX
cherokeecountyga.gov,mxa-00595402.gslb.pphosted.com.,10,IN,MX
cherokeecounty-ks.gov,cherokeecounty-ks.gov.2.0001.arsmtp.com.,20,IN,MX
cherokeecounty-ks.gov,cherokeecounty-ks.gov.1.0001.arsmtp.com.,10,IN,MX
cherokeecounty-nc.gov,cherokeecounty-nc.gov.,5,IN,MX
cherokeecounty-nc.gov,mail.cherokeecounty-nc.gov.,10,IN,MX
cherokeecountysc.gov,cherokeecountysc-gov.mail.protection.outlook.com.,0,IN,MX
cherrycountyne.gov,cherrycountyne-gov.mail.protection.outlook.com.,0,IN,MX
chestercountysc.gov,chestercountysc-gov.mail.protection.outlook.com.,0,IN,MX
chesterfieldcounty.gov,chesterfieldcounty.gov.,10,IN,MX
chicotcountyar.gov,chicotcountyar-gov.mail.protection.outlook.com.,0,IN,MX
chippewacountymi.gov,d196142a.ess.barracudanetworks.com.,10,IN,MX
chippewacountymi.gov,d196142b.ess.barracudanetworks.com.,20,IN,MX
chippewacountywi.gov,mail.chippewacountywi.gov.,30,IN,MX
chippewacountywi.gov,mx.chippewacountywi.gov.,20,IN,MX
chisagocountymn.gov,mx2.hc5882-38.iphmx.com.,5,IN,MX
chisagocountymn.gov,mx1.hc5882-38.iphmx.com.,5,IN,MX
christiancountyil.gov,spam.ctitech.com.,10,IN,MX
christiancountyky.gov,mail.heshosting.com.,10,IN,MX
christiancountymo.gov,christiancountymo-gov.mail.protection.outlook.com.,10,IN,MX
churchillcountynv.gov,d307727a.ess.barracudanetworks.com.,10,IN,MX
churchillcountynv.gov,d307727b.ess.barracudanetworks.com.,20,IN,MX
ciceronypd.gov,aspmx.l.google.com.,1,IN,MX
ciceronypd.gov,alt3.aspmx.l.google.com.,10,IN,MX
ciceronypd.gov,alt4.aspmx.l.google.com.,10,IN,MX
ciceronypd.gov,alt1.aspmx.l.google.com.,5,IN,MX
ciceronypd.gov,alt2.aspmx.l.google.com.,5,IN,MX
claibornecountyms.gov,claibornecountyms-gov.mail.protection.outlook.com.,0,IN,MX
claibornecountytn.gov,mail.claibornecountytn.gov.,0,IN,MX
claibornecountytn.gov,claibornecountytn-gov.mail.protection.outlook.com.,1,IN,MX
clallamcountywa.gov,clallamcountywa-gov.mail.protection.outlook.com.,10,IN,MX
clarkcoky.gov,mail.qx.net.,10,IN,MX
clarkcountyarlawlibrary.gov,mail.clarkcountyarlawlibrary.gov.,0,IN,MX
clarkcountydanv.gov,clarkcountydanv-gov.mail.protection.outlook.com.,0,IN,MX
clarkcountyilsheriff.gov,clarkcountyilsheriff.gov.,0,IN,MX
clarkcountynv.gov,us-smtp-inbound-1.mimecast.com.,0,IN,MX
clarkcountynv.gov,us-smtp-inbound-2.mimecast.com.,10,IN,MX
clarkcountyohio.gov,mailgate.clarkcountyohio.gov.,10,IN,MX
clarkcountywi.gov,us-smtp-inbound-2.mimecast.com.,20,IN,MX
clarkcountywi.gov,us-smtp-journal-1.mimecast.com.,30,IN,MX
clarkcountywi.gov,us-smtp-inbound-1.mimecast.com.,10,IN,MX
clarkcountywi.gov,us-smtp-journal-2.mimecast.com.,40,IN,MX
clarkecounty.gov,clarkecounty.gov.1.0001.arsmtp.com.,10,IN,MX
clarkecounty.gov,clarkecounty.gov.2.0001.arsmtp.com.,20,IN,MX
clarkecountyms.gov,clarkecountyms-gov.mx1.arsmtp.com.,10,IN,MX
clarkecountyms.gov,clarkecountyms-gov.mx2.arsmtp.com.,20,IN,MX
clatsopcounty.gov,a353746.mx.mailhop.org.,10,IN,MX
claycountyin.gov,mailgateway.claycountyin.gov.,10,IN,MX
claycountyin.gov,mail.claycountyin.gov.,1,IN,MX
claycountyin.gov,claycountyin.gov.,20,IN,MX
claycountymn.gov,claycountymn-gov.mail.protection.outlook.com.,0,IN,MX
claycountymo.gov,claycountymo.in.tmes.trendmicro.com.,10,IN,MX
claycountyne.gov,claycountyne-gov.mail.protection.outlook.com.,0,IN,MX
clayelections.gov,mx1.us.mailhop.org.,5,IN,MX
clayelections.gov,smtp1.clayelections.gov.,50,IN,MX
clayelections.gov,smtp2.clayelections.gov.,50,IN,MX
clayelections.gov,mx1.us.mailhop.co.,10,IN,MX
clayelections.gov,mx1.us.mailhop.us.,10,IN,MX
claytoncountyga.gov,mail1.claytoncountyga.gov.,10,IN,MX
claytoncountyia.gov,claytoncountyia-gov.mail.protection.outlook.com.,0,IN,MX
clearwatercountymn.gov,barracuda.co.clearwater.mn.us.,10,IN,MX
clermontcountyohio.gov,barracuda.clermontcountyohio.gov.,10,IN,MX
clevelandcountync.gov,vs1.clevelandcounty.com.,0,IN,MX
clinchcountyga.gov,mx20.antispam.mailspamprotection.com.,20,IN,MX
clinchcountyga.gov,mx10.antispam.mailspamprotection.com.,10,IN,MX
clinchcountyga.gov,mx30.antispam.mailspamprotection.com.,30,IN,MX
clintoncomo.gov,clintoncomo-gov.mail.protection.outlook.com.,0,IN,MX
clintoncounty-ia.gov,clintoncountyia-gov03c.mail.protection.outlook.com.,0,IN,MX
clintoncountyin.gov,mail.accs.net.,10,IN,MX
clintoncountyny.gov,clintoncountyny-gov.mail.protection.outlook.com.,0,IN,MX
clintoncountypa.gov,mx2.hc5010-48.iphmx.com.,10,IN,MX
clintoncountypa.gov,mx1.hc5010-48.iphmx.com.,10,IN,MX
coahomacountyms.gov,coahomacountyms-gov.mail.protection.outlook.com.,0,IN,MX
cobbcountyga.gov,mx2.mailchannels.net.,0,IN,MX
cobbcountyga.gov,mx1.mailchannels.net.,0,IN,MX
cochise.gov,route1.mx.cloudflare.net.,22,IN,MX
cochise.gov,route3.mx.cloudflare.net.,58,IN,MX
cochise.gov,route2.mx.cloudflare.net.,76,IN,MX
cockecountytn.gov,mx2-us1.ppe-hosted.com.,20,IN,MX
cockecountytn.gov,mx1-us1.ppe-hosted.com.,10,IN,MX
coffeecounty-ga.gov,coffeecountyga-gov03b.mail.protection.outlook.com.,20,IN,MX
coffeecounty-ga.gov,spam.sgcce-inc.com.,10,IN,MX
coffeecountytn.gov,alt1.aspmx.l.google.com.,5,IN,MX
coffeecountytn.gov,alt2.aspmx.l.google.com.,5,IN,MX
coffeecountytn.gov,aspmx.l.google.com.,1,IN,MX
coffeecountytn.gov,aspmx2.googlemail.com.,10,IN,MX
coffeecountytn.gov,aspmx3.googlemail.com.,10,IN,MX
colfaxcountyne.gov,colfaxcountyne-gov.mail.protection.outlook.com.,0,IN,MX
colliercountyfl.gov,mx1.hc5025-47.iphmx.com.,10,IN,MX
colliercountyfl.gov,mx2.hc5025-47.iphmx.com.,10,IN,MX
collincountytexas.gov,mxb-00284501.gslb.pphosted.com.,10,IN,MX
collincountytexas.gov,mxa-00284501.gslb.pphosted.com.,10,IN,MX
collincountytx.gov,mxb-00284501.gslb.pphosted.com.,10,IN,MX
collincountytx.gov,mxa-00284501.gslb.pphosted.com.,10,IN,MX
colquittcountyga.gov,colquittcountyga-gov.mail.protection.outlook.com.,0,IN,MX
columbiacountyga.gov,columbiacountyga-gov.mail.protection.outlook.com.,0,IN,MX
